Participant,Stimulus,condition,semantic,RT
P36,nma-nma.10.rtf,nma-nma,2,151
P37,nma-nma.10.rtf,nma-nma,2,161
P01,nma-nma.11.rtf,nma-nma,2,427
P02,nma-nma.11.rtf,nma-nma,2,366
P03,nma-nma.11.rtf,nma-nma,2,68
P04,nma-nma.11.rtf,nma-nma,2,239
P05,nma-nma.11.rtf,nma-nma,2,132
P06,nma-nma.11.rtf,nma-nma,2,161
P07,nma-nma.11.rtf,nma-nma,2,205
P08,nma-nma.11.rtf,nma-nma,2,385
P09,nma-nma.11.rtf,nma-nma,2,239
P10,nma-nma.11.rtf,nma-nma,2,420
P11,nma-nma.11.rtf,nma-nma,2,777
P12,nma-nma.11.rtf,nma-nma,2,161
P13,nma-nma.11.rtf,nma-nma,2,313
P14,nma-nma.11.rtf,nma-nma,2,396
P15,nma-nma.11.rtf,nma-nma,2,137
P16,nma-nma.11.rtf,nma-nma,2,405
P17,nma-nma.11.rtf,nma-nma,2,171
P18,nma-nma.11.rtf,nma-nma,2,239
P19,nma-nma.11.rtf,nma-nma,2,161
P20,nma-nma.11.rtf,nma-nma,2,107
P21,nma-nma.11.rtf,nma-nma,2,107
P22,nma-nma.11.rtf,nma-nma,2,347
P23,nma-nma.11.rtf,nma-nma,2,297
P24,nma-nma.11.rtf,nma-nma,2,166
P25,nma-nma.11.rtf,nma-nma,2,307
P26,nma-nma.11.rtf,nma-nma,2,468
P27,nma-nma.11.rtf,nma-nma,2,254
P28,nma-nma.11.rtf,nma-nma,2,214
P29,nma-nma.11.rtf,nma-nma,2,141
P30,nma-nma.11.rtf,nma-nma,2,220
P31,nma-nma.11.rtf,nma-nma,2,371
P32,nma-nma.11.rtf,nma-nma,2,205
P33,nma-nma.11.rtf,nma-nma,2,415
P34,nma-nma.11.rtf,nma-nma,2,249
P35,nma-nma.11.rtf,nma-nma,2,190
P36,nma-nma.11.rtf,nma-nma,2,415
P37,nma-nma.11.rtf,nma-nma,2,278
P01,nma-nma.12.rtf,nma-nma,2,70
P02,nma-nma.12.rtf,nma-nma,2,796
P03,nma-nma.12.rtf,nma-nma,2,78
P04,nma-nma.12.rtf,nma-nma,2,171
P05,nma-nma.12.rtf,nma-nma,2,469
P06,nma-nma.12.rtf,nma-nma,2,141
P07,nma-nma.12.rtf,nma-nma,2,352
P08,nma-nma.12.rtf,nma-nma,2,269
P09,nma-nma.12.rtf,nma-nma,2,533
P10,nma-nma.12.rtf,nma-nma,2,318
P11,nma-nma.12.rtf,nma-nma,2,503
P12,nma-nma.12.rtf,nma-nma,2,166
P13,nma-nma.12.rtf,nma-nma,2,205
P14,nma-nma.12.rtf,nma-nma,2,342
P15,nma-nma.12.rtf,nma-nma,2,210
P16,nma-nma.12.rtf,nma-nma,2,200
P17,nma-nma.12.rtf,nma-nma,2,249
P18,nma-nma.12.rtf,nma-nma,2,132
P19,nma-nma.12.rtf,nma-nma,2,327
P20,nma-nma.12.rtf,nma-nma,2,547
P21,nma-nma.12.rtf,nma-nma,2,386
P22,nma-nma.12.rtf,nma-nma,2,352
P23,nma-nma.12.rtf,nma-nma,2,216
P24,nma-nma.12.rtf,nma-nma,2,226
P25,nma-nma.12.rtf,nma-nma,2,246
P26,nma-nma.12.rtf,nma-nma,2,80
P27,nma-nma.12.rtf,nma-nma,2,273
P28,nma-nma.12.rtf,nma-nma,2,264
P29,nma-nma.12.rtf,nma-nma,2,494
P30,nma-nma.12.rtf,nma-nma,2,278
P31,nma-nma.12.rtf,nma-nma,2,337
P32,nma-nma.12.rtf,nma-nma,2,229
P33,nma-nma.12.rtf,nma-nma,2,200
P34,nma-nma.12.rtf,nma-nma,2,190
P35,nma-nma.12.rtf,nma-nma,2,230
P36,nma-nma.12.rtf,nma-nma,2,0
P37,nma-nma.12.rtf,nma-nma,2,170
