subjects,items,condition,parallel,semantic,RT
P23,ma-ma.07.rtf,ma-ma,2,1,0
P25,ma-ma.07.rtf,ma-ma,2,1,0
P27,ma-ma.07.rtf,ma-ma,2,1,0
P30,ma-ma.07.rtf,ma-ma,2,1,0
P31,ma-ma.07.rtf,ma-ma,2,1,0
P33,ma-ma.07.rtf,ma-ma,2,1,0
P35,ma-ma.07.rtf,ma-ma,2,1,0
P37,ma-ma.07.rtf,ma-ma,2,1,0
P02,ma-ma.07.rtf,ma-ma,2,1,0
P03,ma-ma.07.rtf,ma-ma,2,1,0
P04,ma-ma.07.rtf,ma-ma,2,1,0
P05,ma-ma.07.rtf,ma-ma,2,1,0
P08,ma-ma.07.rtf,ma-ma,2,1,0
P09,ma-ma.07.rtf,ma-ma,2,1,0
P10,ma-ma.07.rtf,ma-ma,2,1,0
P21,ma-ma.07.rtf,ma-ma,2,1,0
P25,ma-ma.07.rtf,ma-ma,2,1,0
P31,ma-ma.07.rtf,ma-ma,2,1,0
P33,ma-ma.07.rtf,ma-ma,2,1,0
P34,ma-ma.07.rtf,ma-ma,2,1,0
P02,ma-ma.07.rtf,ma-ma,2,1,0
P04,ma-ma.07.rtf,ma-ma,2,1,0
P05,ma-ma.07.rtf,ma-ma,2,1,0
P06,ma-ma.07.rtf,ma-ma,2,1,0
P07,ma-ma.07.rtf,ma-ma,2,1,0
P08,ma-ma.07.rtf,ma-ma,2,1,0
P09,ma-ma.07.rtf,ma-ma,2,1,0
P10,ma-ma.07.rtf,ma-ma,2,1,0
P13,ma-ma.07.rtf,ma-ma,2,1,0
P14,ma-ma.07.rtf,ma-ma,2,1,0
P17,ma-ma.07.rtf,ma-ma,2,1,0
P18,ma-ma.07.rtf,ma-ma,2,1,0
P19,ma-ma.07.rtf,ma-ma,2,1,0
P20,ma-ma.07.rtf,ma-ma,2,1,0
P23,ma-ma.07.rtf,ma-ma,2,1,0
P24,ma-ma.07.rtf,ma-ma,2,1,0
P25,ma-ma.07.rtf,ma-ma,2,1,0
P27,ma-ma.07.rtf,ma-ma,2,1,0
P29,ma-ma.07.rtf,ma-ma,2,1,0
P30,ma-ma.07.rtf,ma-ma,2,1,0
P31,ma-ma.07.rtf,ma-ma,2,1,0
P32,ma-ma.07.rtf,ma-ma,2,1,0
P33,ma-ma.07.rtf,ma-ma,2,1,0
P34,ma-ma.07.rtf,ma-ma,2,1,0
P36,ma-ma.07.rtf,ma-ma,2,1,0
P37,ma-ma.07.rtf,ma-ma,2,1,0
P01,ma-ma.07.rtf,ma-ma,2,1,0
P02,ma-ma.07.rtf,ma-ma,2,1,0
P03,ma-ma.07.rtf,ma-ma,2,1,0
P04,ma-ma.07.rtf,ma-ma,2,1,0
P05,ma-ma.07.rtf,ma-ma,2,1,0
P06,ma-ma.07.rtf,ma-ma,2,1,0
P07,ma-ma.07.rtf,ma-ma,2,1,0
P08,ma-ma.07.rtf,ma-ma,2,1,0
P09,ma-ma.07.rtf,ma-ma,2,1,0
P10,ma-ma.07.rtf,ma-ma,2,1,0
P11,ma-ma.07.rtf,ma-ma,2,1,0
P12,ma-ma.07.rtf,ma-ma,2,1,0
P13,ma-ma.07.rtf,ma-ma,2,1,0
P14,ma-ma.07.rtf,ma-ma,2,1,0
P15,ma-ma.07.rtf,ma-ma,2,1,0
P16,ma-ma.07.rtf,ma-ma,2,1,0
P17,ma-ma.07.rtf,ma-ma,2,1,0
P18,ma-ma.07.rtf,ma-ma,2,1,0
P19,ma-ma.07.rtf,ma-ma,2,1,0
P20,ma-ma.07.rtf,ma-ma,2,1,0
P21,ma-ma.07.rtf,ma-ma,2,1,0
P22,ma-ma.07.rtf,ma-ma,2,1,0
P23,ma-ma.07.rtf,ma-ma,2,1,0
P24,ma-ma.07.rtf,ma-ma,2,1,0
P25,ma-ma.07.rtf,ma-ma,2,1,0
P26,ma-ma.07.rtf,ma-ma,2,1,0
P27,ma-ma.07.rtf,ma-ma,2,1,0
P28,ma-ma.07.rtf,ma-ma,2,1,0
P29,ma-ma.07.rtf,ma-ma,2,1,0
P30,ma-ma.07.rtf,ma-ma,2,1,0
P31,ma-ma.07.rtf,ma-ma,2,1,0
P32,ma-ma.07.rtf,ma-ma,2,1,0
P33,ma-ma.07.rtf,ma-ma,2,1,0
P34,ma-ma.07.rtf,ma-ma,2,1,0
P35,ma-ma.07.rtf,ma-ma,2,1,0
P36,ma-ma.07.rtf,ma-ma,2,1,0
P37,ma-ma.07.rtf,ma-ma,2,1,0
P03,ma-ma.07.rtf,ma-ma,2,1,0
P09,ma-ma.07.rtf,ma-ma,2,1,0
P10,ma-ma.07.rtf,ma-ma,2,1,0
P14,ma-ma.07.rtf,ma-ma,2,1,0
P17,ma-ma.07.rtf,ma-ma,2,1,0
P20,ma-ma.07.rtf,ma-ma,2,1,0
P25,ma-ma.07.rtf,ma-ma,2,1,0
P28,ma-ma.07.rtf,ma-ma,2,1,0
P31,ma-ma.07.rtf,ma-ma,2,1,0
P33,ma-ma.07.rtf,ma-ma,2,1,0
P35,ma-ma.07.rtf,ma-ma,2,1,0
P36,ma-ma.07.rtf,ma-ma,2,1,0
P37,ma-ma.07.rtf,ma-ma,2,1,0
P03,ma-ma.07.rtf,ma-ma,2,1,0
P07,ma-ma.07.rtf,ma-ma,2,1,0
P08,ma-ma.07.rtf,ma-ma,2,1,0
P09,ma-ma.07.rtf,ma-ma,2,1,0
P13,ma-ma.07.rtf,ma-ma,2,1,0
P17,ma-ma.07.rtf,ma-ma,2,1,0
P23,ma-ma.07.rtf,ma-ma,2,1,0
P25,ma-ma.07.rtf,ma-ma,2,1,0
P27,ma-ma.07.rtf,ma-ma,2,1,0
P31,ma-ma.07.rtf,ma-ma,2,1,0
P37,ma-ma.07.rtf,ma-ma,2,1,0
P23,ma-ma.08.rtf,ma-ma,2,1,2619
P14,ma-ma.08.rtf,ma-ma,2,1,2386
P06,ma-ma.08.rtf,ma-ma,2,1,2322
P37,ma-ma.08.rtf,ma-ma,2,1,1989
P15,ma-ma.08.rtf,ma-ma,2,1,1941
P28,ma-ma.08.rtf,ma-ma,2,1,1941
P06,ma-ma.08.rtf,ma-ma,2,1,1833
P23,ma-ma.08.rtf,ma-ma,2,1,1751
P21,ma-ma.08.rtf,ma-ma,2,1,1678
P08,ma-ma.08.rtf,ma-ma,2,1,1658
P15,ma-ma.08.rtf,ma-ma,2,1,1599
P06,ma-ma.08.rtf,ma-ma,2,1,1594
P23,ma-ma.08.rtf,ma-ma,2,1,1591
P21,ma-ma.08.rtf,ma-ma,2,1,1584
P14,ma-ma.08.rtf,ma-ma,2,1,1540
P21,ma-ma.08.rtf,ma-ma,2,1,1496
P21,ma-ma.08.rtf,ma-ma,2,1,1462
P30,ma-ma.08.rtf,ma-ma,2,1,1350
P37,ma-ma.08.rtf,ma-ma,2,1,1271
P23,ma-ma.08.rtf,ma-ma,2,1,1214
P28,ma-ma.08.rtf,ma-ma,2,1,1173
P25,ma-ma.08.rtf,ma-ma,2,1,1137
P11,ma-ma.08.rtf,ma-ma,2,1,1114
P28,ma-ma.08.rtf,ma-ma,2,1,1105
P14,ma-ma.08.rtf,ma-ma,2,1,1061
P30,ma-ma.08.rtf,ma-ma,2,1,1056
P08,ma-ma.08.rtf,ma-ma,2,1,1056
P14,ma-ma.08.rtf,ma-ma,2,1,1051
P25,ma-ma.08.rtf,ma-ma,2,1,1047
P20,ma-ma.08.rtf,ma-ma,2,1,1017
P21,ma-ma.08.rtf,ma-ma,2,1,983
P23,ma-ma.08.rtf,ma-ma,2,1,951
P23,ma-ma.08.rtf,ma-ma,2,1,941
P11,ma-ma.08.rtf,ma-ma,2,1,938
P01,ma-ma.08.rtf,ma-ma,2,1,936
P28,ma-ma.08.rtf,ma-ma,2,1,933
P12,ma-ma.08.rtf,ma-ma,2,1,895
P37,ma-ma.08.rtf,ma-ma,2,1,871
P27,ma-ma.08.rtf,ma-ma,2,1,850
P30,ma-ma.08.rtf,ma-ma,2,1,793
P12,ma-ma.08.rtf,ma-ma,2,1,777
P29,ma-ma.08.rtf,ma-ma,2,1,767
P32,ma-ma.08.rtf,ma-ma,2,1,763
P01,ma-ma.08.rtf,ma-ma,2,1,745
P30,ma-ma.08.rtf,ma-ma,2,1,709
P30,ma-ma.08.rtf,ma-ma,2,1,699
P21,ma-ma.08.rtf,ma-ma,2,1,694
P18,ma-ma.08.rtf,ma-ma,2,1,689
P26,ma-ma.08.rtf,ma-ma,2,1,683
P32,ma-ma.08.rtf,ma-ma,2,1,665
P30,ma-ma.08.rtf,ma-ma,2,1,665
P21,ma-ma.08.rtf,ma-ma,2,1,655
P20,ma-ma.08.rtf,ma-ma,2,1,640
P14,ma-ma.08.rtf,ma-ma,2,1,640
P25,ma-ma.08.rtf,ma-ma,2,1,629
P16,ma-ma.08.rtf,ma-ma,2,1,626
P03,ma-ma.08.rtf,ma-ma,2,1,611
P19,ma-ma.08.rtf,ma-ma,2,1,611
P12,ma-ma.08.rtf,ma-ma,2,1,606
P25,ma-ma.08.rtf,ma-ma,2,1,604
P08,ma-ma.08.rtf,ma-ma,2,1,602
P08,ma-ma.08.rtf,ma-ma,2,1,591
P08,ma-ma.08.rtf,ma-ma,2,1,591
P25,ma-ma.08.rtf,ma-ma,2,1,589
P11,ma-ma.08.rtf,ma-ma,2,1,586
P18,ma-ma.08.rtf,ma-ma,2,1,581
P25,ma-ma.08.rtf,ma-ma,2,1,578
P31,ma-ma.08.rtf,ma-ma,2,1,577
P14,ma-ma.08.rtf,ma-ma,2,1,567
P37,ma-ma.08.rtf,ma-ma,2,1,552
P01,ma-ma.08.rtf,ma-ma,2,1,549
P14,ma-ma.08.rtf,ma-ma,2,1,544
P15,ma-ma.08.rtf,ma-ma,2,1,528
P23,ma-ma.08.rtf,ma-ma,2,1,525
P24,ma-ma.08.rtf,ma-ma,2,1,518
P37,ma-ma.08.rtf,ma-ma,2,1,513
P32,ma-ma.08.rtf,ma-ma,2,1,508
P25,ma-ma.08.rtf,ma-ma,2,1,508
P28,ma-ma.08.rtf,ma-ma,2,1,503
P08,ma-ma.08.rtf,ma-ma,2,1,498
P26,ma-ma.08.rtf,ma-ma,2,1,493
P06,ma-ma.08.rtf,ma-ma,2,1,493
P15,ma-ma.08.rtf,ma-ma,2,1,489
P29,ma-ma.08.rtf,ma-ma,2,1,489
P27,ma-ma.08.rtf,ma-ma,2,1,479
P26,ma-ma.08.rtf,ma-ma,2,1,478
P29,ma-ma.08.rtf,ma-ma,2,1,474
P01,ma-ma.08.rtf,ma-ma,2,1,458
P29,ma-ma.08.rtf,ma-ma,2,1,445
P22,ma-ma.08.rtf,ma-ma,2,1,432
P28,ma-ma.08.rtf,ma-ma,2,1,430
P06,ma-ma.08.rtf,ma-ma,2,1,425
P11,ma-ma.08.rtf,ma-ma,2,1,419
P17,ma-ma.08.rtf,ma-ma,2,1,415
P20,ma-ma.08.rtf,ma-ma,2,1,411
P25,ma-ma.08.rtf,ma-ma,2,1,407
P01,ma-ma.08.rtf,ma-ma,2,1,402
P10,ma-ma.08.rtf,ma-ma,2,1,396
P11,ma-ma.08.rtf,ma-ma,2,1,396
P01,ma-ma.08.rtf,ma-ma,2,1,387
P31,ma-ma.08.rtf,ma-ma,2,1,386
P26,ma-ma.08.rtf,ma-ma,2,1,386
P26,ma-ma.08.rtf,ma-ma,2,1,372
P20,ma-ma.08.rtf,ma-ma,2,1,371
P20,ma-ma.08.rtf,ma-ma,2,1,371
P03,ma-ma.08.rtf,ma-ma,2,1,362
P37,ma-ma.08.rtf,ma-ma,2,1,351
P24,ma-ma.08.rtf,ma-ma,2,1,347
P15,ma-ma.08.rtf,ma-ma,2,1,342
P20,ma-ma.08.rtf,ma-ma,2,1,337
P16,ma-ma.08.rtf,ma-ma,2,1,317
P36,ma-ma.08.rtf,ma-ma,2,1,317
P11,ma-ma.08.rtf,ma-ma,2,1,317
P16,ma-ma.08.rtf,ma-ma,2,1,308
P04,ma-ma.08.rtf,ma-ma,2,1,299
P02,ma-ma.08.rtf,ma-ma,2,1,298
P11,ma-ma.08.rtf,ma-ma,2,1,298
P16,ma-ma.08.rtf,ma-ma,2,1,294
P32,ma-ma.08.rtf,ma-ma,2,1,283
P37,ma-ma.08.rtf,ma-ma,2,1,278
P29,ma-ma.08.rtf,ma-ma,2,1,278
P20,ma-ma.08.rtf,ma-ma,2,1,273
P29,ma-ma.08.rtf,ma-ma,2,1,273
P16,ma-ma.08.rtf,ma-ma,2,1,269
P31,ma-ma.08.rtf,ma-ma,2,1,268
P03,ma-ma.08.rtf,ma-ma,2,1,249
P03,ma-ma.08.rtf,ma-ma,2,1,249
P30,ma-ma.08.rtf,ma-ma,2,1,249
P37,ma-ma.08.rtf,ma-ma,2,1,249
P32,ma-ma.08.rtf,ma-ma,2,1,249
P22,ma-ma.08.rtf,ma-ma,2,1,241
P20,ma-ma.08.rtf,ma-ma,2,1,229
P24,ma-ma.08.rtf,ma-ma,2,1,211
P31,ma-ma.08.rtf,ma-ma,2,1,210
P06,ma-ma.08.rtf,ma-ma,2,1,200
P08,ma-ma.08.rtf,ma-ma,2,1,200
P24,ma-ma.08.rtf,ma-ma,2,1,196
P08,ma-ma.08.rtf,ma-ma,2,1,195
P04,ma-ma.08.rtf,ma-ma,2,1,195
P13,ma-ma.08.rtf,ma-ma,2,1,190
P22,ma-ma.08.rtf,ma-ma,2,1,186
P25,ma-ma.08.rtf,ma-ma,2,1,182
P21,ma-ma.08.rtf,ma-ma,2,1,180
P01,ma-ma.08.rtf,ma-ma,2,1,171
P26,ma-ma.08.rtf,ma-ma,2,1,166
P22,ma-ma.08.rtf,ma-ma,2,1,166
P03,ma-ma.08.rtf,ma-ma,2,1,166
P24,ma-ma.08.rtf,ma-ma,2,1,166
P07,ma-ma.08.rtf,ma-ma,2,1,156
P02,ma-ma.08.rtf,ma-ma,2,1,156
P13,ma-ma.08.rtf,ma-ma,2,1,151
P26,ma-ma.08.rtf,ma-ma,2,1,151
P31,ma-ma.08.rtf,ma-ma,2,1,151
P24,ma-ma.08.rtf,ma-ma,2,1,141
P11,ma-ma.08.rtf,ma-ma,2,1,141
P02,ma-ma.08.rtf,ma-ma,2,1,141
P16,ma-ma.08.rtf,ma-ma,2,1,136
P15,ma-ma.08.rtf,ma-ma,2,1,132
P04,ma-ma.08.rtf,ma-ma,2,1,132
P22,ma-ma.08.rtf,ma-ma,2,1,126
P17,ma-ma.08.rtf,ma-ma,2,1,117
P22,ma-ma.08.rtf,ma-ma,2,1,115
P09,ma-ma.08.rtf,ma-ma,2,1,114
P35,ma-ma.08.rtf,ma-ma,2,1,102
P36,ma-ma.08.rtf,ma-ma,2,1,98
P28,ma-ma.08.rtf,ma-ma,2,1,78
P19,ma-ma.08.rtf,ma-ma,2,1,68
P35,ma-ma.08.rtf,ma-ma,2,1,68
P26,ma-ma.08.rtf,ma-ma,2,1,55
P03,ma-ma.08.rtf,ma-ma,2,1,53
P01,ma-ma.08.rtf,ma-ma,2,1,0
P02,ma-ma.08.rtf,ma-ma,2,1,0
P04,ma-ma.08.rtf,ma-ma,2,1,0
P05,ma-ma.08.rtf,ma-ma,2,1,0
P06,ma-ma.08.rtf,ma-ma,2,1,0
P07,ma-ma.08.rtf,ma-ma,2,1,0
P09,ma-ma.08.rtf,ma-ma,2,1,0
P10,ma-ma.08.rtf,ma-ma,2,1,0
P12,ma-ma.08.rtf,ma-ma,2,1,0
P13,ma-ma.08.rtf,ma-ma,2,1,0
P15,ma-ma.08.rtf,ma-ma,2,1,0
P17,ma-ma.08.rtf,ma-ma,2,1,0
P18,ma-ma.08.rtf,ma-ma,2,1,0
P19,ma-ma.08.rtf,ma-ma,2,1,0
P22,ma-ma.08.rtf,ma-ma,2,1,0
P24,ma-ma.08.rtf,ma-ma,2,1,0
P27,ma-ma.08.rtf,ma-ma,2,1,0
P31,ma-ma.08.rtf,ma-ma,2,1,0
P32,ma-ma.08.rtf,ma-ma,2,1,0
P33,ma-ma.08.rtf,ma-ma,2,1,0
P34,ma-ma.08.rtf,ma-ma,2,1,0
P35,ma-ma.08.rtf,ma-ma,2,1,0
P36,ma-ma.08.rtf,ma-ma,2,1,0
P04,ma-ma.08.rtf,ma-ma,2,1,0
P05,ma-ma.08.rtf,ma-ma,2,1,0
P07,ma-ma.08.rtf,ma-ma,2,1,0
P10,ma-ma.08.rtf,ma-ma,2,1,0
P13,ma-ma.08.rtf,ma-ma,2,1,0
P16,ma-ma.08.rtf,ma-ma,2,1,0
P17,ma-ma.08.rtf,ma-ma,2,1,0
P27,ma-ma.08.rtf,ma-ma,2,1,0
P33,ma-ma.08.rtf,ma-ma,2,1,0
P34,ma-ma.08.rtf,ma-ma,2,1,0
P35,ma-ma.08.rtf,ma-ma,2,1,0
P36,ma-ma.08.rtf,ma-ma,2,1,0
P02,ma-ma.08.rtf,ma-ma,2,1,0
P03,ma-ma.08.rtf,ma-ma,2,1,0
P05,ma-ma.08.rtf,ma-ma,2,1,0
P07,ma-ma.08.rtf,ma-ma,2,1,0
P09,ma-ma.08.rtf,ma-ma,2,1,0
P12,ma-ma.08.rtf,ma-ma,2,1,0
P13,ma-ma.08.rtf,ma-ma,2,1,0
P18,ma-ma.08.rtf,ma-ma,2,1,0
P19,ma-ma.08.rtf,ma-ma,2,1,0
P22,ma-ma.08.rtf,ma-ma,2,1,0
P23,ma-ma.08.rtf,ma-ma,2,1,0
P27,ma-ma.08.rtf,ma-ma,2,1,0
P29,ma-ma.08.rtf,ma-ma,2,1,0
P30,ma-ma.08.rtf,ma-ma,2,1,0
P31,ma-ma.08.rtf,ma-ma,2,1,0
P32,ma-ma.08.rtf,ma-ma,2,1,0
P33,ma-ma.08.rtf,ma-ma,2,1,0
P34,ma-ma.08.rtf,ma-ma,2,1,0
P35,ma-ma.08.rtf,ma-ma,2,1,0
P36,ma-ma.08.rtf,ma-ma,2,1,0
P02,ma-ma.08.rtf,ma-ma,2,1,0
P05,ma-ma.08.rtf,ma-ma,2,1,0
P09,ma-ma.08.rtf,ma-ma,2,1,0
P10,ma-ma.08.rtf,ma-ma,2,1,0
P12,ma-ma.08.rtf,ma-ma,2,1,0
P14,ma-ma.08.rtf,ma-ma,2,1,0
P18,ma-ma.08.rtf,ma-ma,2,1,0
P19,ma-ma.08.rtf,ma-ma,2,1,0
P33,ma-ma.08.rtf,ma-ma,2,1,0
P34,ma-ma.08.rtf,ma-ma,2,1,0
P35,ma-ma.08.rtf,ma-ma,2,1,0
P02,ma-ma.08.rtf,ma-ma,2,1,0
P03,ma-ma.08.rtf,ma-ma,2,1,0
P04,ma-ma.08.rtf,ma-ma,2,1,0
P05,ma-ma.08.rtf,ma-ma,2,1,0
P07,ma-ma.08.rtf,ma-ma,2,1,0
P09,ma-ma.08.rtf,ma-ma,2,1,0
P10,ma-ma.08.rtf,ma-ma,2,1,0
P12,ma-ma.08.rtf,ma-ma,2,1,0
P15,ma-ma.08.rtf,ma-ma,2,1,0
P16,ma-ma.08.rtf,ma-ma,2,1,0
P17,ma-ma.08.rtf,ma-ma,2,1,0
P18,ma-ma.08.rtf,ma-ma,2,1,0
P28,ma-ma.08.rtf,ma-ma,2,1,0
P33,ma-ma.08.rtf,ma-ma,2,1,0
P34,ma-ma.08.rtf,ma-ma,2,1,0
P35,ma-ma.08.rtf,ma-ma,2,1,0
P02,ma-ma.08.rtf,ma-ma,2,1,0
P03,ma-ma.08.rtf,ma-ma,2,1,0
P05,ma-ma.08.rtf,ma-ma,2,1,0
P07,ma-ma.08.rtf,ma-ma,2,1,0
P08,ma-ma.08.rtf,ma-ma,2,1,0
P09,ma-ma.08.rtf,ma-ma,2,1,0
P10,ma-ma.08.rtf,ma-ma,2,1,0
P12,ma-ma.08.rtf,ma-ma,2,1,0
P13,ma-ma.08.rtf,ma-ma,2,1,0
P17,ma-ma.08.rtf,ma-ma,2,1,0
P18,ma-ma.08.rtf,ma-ma,2,1,0
P19,ma-ma.08.rtf,ma-ma,2,1,0
P24,ma-ma.08.rtf,ma-ma,2,1,0
P27,ma-ma.08.rtf,ma-ma,2,1,0
P29,ma-ma.08.rtf,ma-ma,2,1,0
P31,ma-ma.08.rtf,ma-ma,2,1,0
P33,ma-ma.08.rtf,ma-ma,2,1,0
P34,ma-ma.08.rtf,ma-ma,2,1,0
P36,ma-ma.08.rtf,ma-ma,2,1,0
P04,ma-ma.08.rtf,ma-ma,2,1,0
P05,ma-ma.08.rtf,ma-ma,2,1,0
P07,ma-ma.08.rtf,ma-ma,2,1,0
P09,ma-ma.08.rtf,ma-ma,2,1,0
P10,ma-ma.08.rtf,ma-ma,2,1,0
P13,ma-ma.08.rtf,ma-ma,2,1,0
P17,ma-ma.08.rtf,ma-ma,2,1,0
P19,ma-ma.08.rtf,ma-ma,2,1,0
P27,ma-ma.08.rtf,ma-ma,2,1,0
P33,ma-ma.08.rtf,ma-ma,2,1,0
P34,ma-ma.08.rtf,ma-ma,2,1,0
P36,ma-ma.08.rtf,ma-ma,2,1,0
P04,ma-ma.08.rtf,ma-ma,2,1,0
P05,ma-ma.08.rtf,ma-ma,2,1,0
P06,ma-ma.08.rtf,ma-ma,2,1,0
P07,ma-ma.08.rtf,ma-ma,2,1,0
P09,ma-ma.08.rtf,ma-ma,2,1,0
P10,ma-ma.08.rtf,ma-ma,2,1,0
P11,ma-ma.08.rtf,ma-ma,2,1,0
P13,ma-ma.08.rtf,ma-ma,2,1,0
P17,ma-ma.08.rtf,ma-ma,2,1,0
P18,ma-ma.08.rtf,ma-ma,2,1,0
P19,ma-ma.08.rtf,ma-ma,2,1,0
P24,ma-ma.08.rtf,ma-ma,2,1,0
P27,ma-ma.08.rtf,ma-ma,2,1,0
P31,ma-ma.08.rtf,ma-ma,2,1,0
P32,ma-ma.08.rtf,ma-ma,2,1,0
P33,ma-ma.08.rtf,ma-ma,2,1,0
P34,ma-ma.08.rtf,ma-ma,2,1,0
P35,ma-ma.08.rtf,ma-ma,2,1,0
P36,ma-ma.08.rtf,ma-ma,2,1,0
P01,ma-ma.08.rtf,ma-ma,2,1,0
P02,ma-ma.08.rtf,ma-ma,2,1,0
P04,ma-ma.08.rtf,ma-ma,2,1,0
P05,ma-ma.08.rtf,ma-ma,2,1,0
P06,ma-ma.08.rtf,ma-ma,2,1,0
P07,ma-ma.08.rtf,ma-ma,2,1,0
P09,ma-ma.08.rtf,ma-ma,2,1,0
P10,ma-ma.08.rtf,ma-ma,2,1,0
P12,ma-ma.08.rtf,ma-ma,2,1,0
P13,ma-ma.08.rtf,ma-ma,2,1,0
P14,ma-ma.08.rtf,ma-ma,2,1,0
P15,ma-ma.08.rtf,ma-ma,2,1,0
P16,ma-ma.08.rtf,ma-ma,2,1,0
P17,ma-ma.08.rtf,ma-ma,2,1,0
P18,ma-ma.08.rtf,ma-ma,2,1,0
P19,ma-ma.08.rtf,ma-ma,2,1,0
P20,ma-ma.08.rtf,ma-ma,2,1,0
P22,ma-ma.08.rtf,ma-ma,2,1,0
P23,ma-ma.08.rtf,ma-ma,2,1,0
P26,ma-ma.08.rtf,ma-ma,2,1,0
P27,ma-ma.08.rtf,ma-ma,2,1,0
P28,ma-ma.08.rtf,ma-ma,2,1,0
P29,ma-ma.08.rtf,ma-ma,2,1,0
P30,ma-ma.08.rtf,ma-ma,2,1,0
P32,ma-ma.08.rtf,ma-ma,2,1,0
P33,ma-ma.08.rtf,ma-ma,2,1,0
P34,ma-ma.08.rtf,ma-ma,2,1,0
P35,ma-ma.08.rtf,ma-ma,2,1,0
P36,ma-ma.08.rtf,ma-ma,2,1,0
P37,ma-ma.08.rtf,ma-ma,2,1,0
P01,ma-ma.08.rtf,ma-ma,2,1,0
P02,ma-ma.08.rtf,ma-ma,2,1,0
P03,ma-ma.08.rtf,ma-ma,2,1,0
P04,ma-ma.08.rtf,ma-ma,2,1,0
P05,ma-ma.08.rtf,ma-ma,2,1,0
P06,ma-ma.08.rtf,ma-ma,2,1,0
P07,ma-ma.08.rtf,ma-ma,2,1,0
P08,ma-ma.08.rtf,ma-ma,2,1,0
P09,ma-ma.08.rtf,ma-ma,2,1,0
P10,ma-ma.08.rtf,ma-ma,2,1,0
P11,ma-ma.08.rtf,ma-ma,2,1,0
P12,ma-ma.08.rtf,ma-ma,2,1,0
P13,ma-ma.08.rtf,ma-ma,2,1,0
P14,ma-ma.08.rtf,ma-ma,2,1,0
P15,ma-ma.08.rtf,ma-ma,2,1,0
P16,ma-ma.08.rtf,ma-ma,2,1,0
P17,ma-ma.08.rtf,ma-ma,2,1,0
P18,ma-ma.08.rtf,ma-ma,2,1,0
P19,ma-ma.08.rtf,ma-ma,2,1,0
P20,ma-ma.08.rtf,ma-ma,2,1,0
P21,ma-ma.08.rtf,ma-ma,2,1,0
P22,ma-ma.08.rtf,ma-ma,2,1,0
P23,ma-ma.08.rtf,ma-ma,2,1,0
P24,ma-ma.08.rtf,ma-ma,2,1,0
P25,ma-ma.08.rtf,ma-ma,2,1,0
P26,ma-ma.08.rtf,ma-ma,2,1,0
P27,ma-ma.08.rtf,ma-ma,2,1,0
P28,ma-ma.08.rtf,ma-ma,2,1,0
P29,ma-ma.08.rtf,ma-ma,2,1,0
P30,ma-ma.08.rtf,ma-ma,2,1,0
P31,ma-ma.08.rtf,ma-ma,2,1,0
P32,ma-ma.08.rtf,ma-ma,2,1,0
P33,ma-ma.08.rtf,ma-ma,2,1,0
P34,ma-ma.08.rtf,ma-ma,2,1,0
P35,ma-ma.08.rtf,ma-ma,2,1,0
P36,ma-ma.08.rtf,ma-ma,2,1,0
P37,ma-ma.08.rtf,ma-ma,2,1,0
P14,ma-ma.09.rtf,ma-ma,2,1,2513
P15,ma-ma.09.rtf,ma-ma,2,1,2381
P06,ma-ma.09.rtf,ma-ma,2,1,2309
P21,ma-ma.09.rtf,ma-ma,2,1,2123
P21,ma-ma.09.rtf,ma-ma,2,1,2034
P06,ma-ma.09.rtf,ma-ma,2,1,1774
P29,ma-ma.09.rtf,ma-ma,2,1,1632
P01,ma-ma.09.rtf,ma-ma,2,1,1604
P04,ma-ma.09.rtf,ma-ma,2,1,1598
P15,ma-ma.09.rtf,ma-ma,2,1,1530
P14,ma-ma.09.rtf,ma-ma,2,1,1525
P26,ma-ma.09.rtf,ma-ma,2,1,1455
P06,ma-ma.09.rtf,ma-ma,2,1,1339
P37,ma-ma.09.rtf,ma-ma,2,1,1315
P30,ma-ma.09.rtf,ma-ma,2,1,1256
P28,ma-ma.09.rtf,ma-ma,2,1,1217
P28,ma-ma.09.rtf,ma-ma,2,1,1207
P15,ma-ma.09.rtf,ma-ma,2,1,1158
P25,ma-ma.09.rtf,ma-ma,2,1,1147
P37,ma-ma.09.rtf,ma-ma,2,1,1124
P37,ma-ma.09.rtf,ma-ma,2,1,1115
P21,ma-ma.09.rtf,ma-ma,2,1,1095
P01,ma-ma.09.rtf,ma-ma,2,1,1065
P25,ma-ma.09.rtf,ma-ma,2,1,1042
P09,ma-ma.09.rtf,ma-ma,2,1,1041
P04,ma-ma.09.rtf,ma-ma,2,1,1008
P30,ma-ma.09.rtf,ma-ma,2,1,987
P20,ma-ma.09.rtf,ma-ma,2,1,982
P29,ma-ma.09.rtf,ma-ma,2,1,978
P06,ma-ma.09.rtf,ma-ma,2,1,969
P31,ma-ma.09.rtf,ma-ma,2,1,968
P23,ma-ma.09.rtf,ma-ma,2,1,961
P32,ma-ma.09.rtf,ma-ma,2,1,958
P29,ma-ma.09.rtf,ma-ma,2,1,884
P37,ma-ma.09.rtf,ma-ma,2,1,856
P29,ma-ma.09.rtf,ma-ma,2,1,839
P37,ma-ma.09.rtf,ma-ma,2,1,836
P04,ma-ma.09.rtf,ma-ma,2,1,830
P20,ma-ma.09.rtf,ma-ma,2,1,826
